room_index,room_dim,mic_region,z_slice,t60,source_position
4899,"[6.72, 10.68, 4.01]","[[3.09, 4.09], [5.82, 6.82]]",2.96,0.4993620735753017,"[0.9068817476881255, 8.342322032769538, 1.8049410969210529]"
4900,"[11.49, 9.04, 3.86]","[[1.39, 2.39], [1.94, 2.94]]",0.61,0.5367996985972049,"[8.277527778039707, 6.857896709217681, 1.9911362104661414]"
4901,"[11.12, 9.4, 3.53]","[[4.28, 5.28], [4.02, 5.02]]",2.58,0.5274219100207256,"[9.66836336600287, 1.0090558496397448, 2.6298809553812323]"
4902,"[6.08, 9.89, 4.18]","[[3.14, 4.14], [4.23, 5.23]]",1.43,0.4840717996876869,"[4.560644716435718, 7.666065079301208, 2.749417276376744]"
4903,"[6.45, 10.79, 4.42]","[[1.04, 2.04], [1.59, 2.59]]",3.22,0.5068808914534902,"[5.4087960668423385, 2.399871170681257, 2.401120864638056]"
4904,"[10.44, 6.88, 3.68]","[[8.66, 9.66], [4.54, 5.54]]",3.04,0.4897555564495708,"[6.553788113416889, 4.0951326182587575, 2.283974842421065]"
4905,"[9.47, 11.76, 3.74]","[[4.91, 5.91], [8.93, 9.93]]",1.37,0.5411035147654071,"[8.85219835397835, 9.511072597964299, 1.4095102631638894]"
4906,"[11.71, 10.0, 2.62]","[[6.98, 7.98], [3.78, 4.78]]",0.68,0.5065831284619483,"[2.3272695816326907, 6.44223361375009, 0.7052456928833428]"
4907,"[9.88, 9.27, 3.58]","[[2.65, 3.65], [1.73, 2.73]]",3.05,0.51408712339776,"[0.5439617015463032, 8.255900627646753, 3.067278844375338]"
4908,"[9.48, 10.65, 3.32]","[[7.16, 8.16], [2.76, 3.76]]",2.05,0.5165769674923834,"[5.920954710011058, 7.945462712283126, 0.580961226802559]"
4909,"[10.13, 8.4, 4.33]","[[7.04, 8.04], [6.19, 7.19]]",1.38,0.5272579232216372,"[9.410055125385458, 2.047447882967389, 2.3316786167907617]"
4910,"[9.89, 10.95, 3.95]","[[5.07, 6.07], [6.83, 7.83]]",3.02,0.5441139516639419,"[8.944632253751752, 5.031018600368169, 2.8681774117480243]"
4911,"[11.78, 9.07, 4.44]","[[4.56, 5.56], [1.14, 2.14]]",0.83,0.5557952423827075,"[1.1755960075769893, 4.04425686582033, 1.5219476027617493]"
4912,"[7.67, 9.75, 3.71]","[[3.74, 4.74], [4.94, 5.94]]",3.11,0.49522521120826646,"[6.40543172178971, 6.251718206866583, 1.5843239462518615]"
4913,"[11.73, 6.24, 4.02]","[[9.89, 10.89], [2.78, 3.78]]",2.96,0.50186425026943,"[3.154554871018048, 2.0384587882717575, 0.7278771397811624]"
4914,"[10.4, 8.46, 2.95]","[[3.64, 4.64], [1.38, 2.38]]",1.33,0.48769868676215133,"[7.029060960094752, 1.477903599672877, 0.7270768291170436]"
4915,"[11.41, 8.87, 3.52]","[[9.78, 10.78], [4.1, 5.1]]",1.85,0.5234555012092987,"[5.964135898313315, 8.12863116130584, 0.7910505865998029]"
4916,"[9.31, 10.04, 3.38]","[[4.98, 5.98], [8.5, 9.5]]",2.55,0.5098960244576795,"[2.3623065362311215, 2.8572157268586564, 1.8548524532189001]"
4917,"[6.1, 10.91, 3.79]","[[2.19, 3.19], [1.9, 2.9]]",0.82,0.4844663868474671,"[3.2568688095774947, 10.358406109745808, 2.0498564776106925]"
4918,"[10.07, 10.24, 3.8]","[[7.71, 8.71], [1.38, 2.38]]",0.81,0.5342093861906625,"[4.3614605221223535, 8.48623973436044, 0.5710797310936008]"
4919,"[9.95, 8.79, 3.64]","[[2.46, 3.46], [5.23, 6.23]]",1.94,0.5107574682618239,"[3.06844367206032, 2.6676223519305684, 1.4356402145976501]"
4920,"[9.9, 11.93, 3.56]","[[1.67, 2.67], [2.04, 3.04]]",1.63,0.5421686654225994,"[3.0434766645276214, 1.0463181004033821, 2.4085338206348696]"
4921,"[11.93, 9.16, 3.5]","[[7.72, 8.72], [0.53, 1.53]]",2.61,0.5314770300390016,"[4.249402479510779, 5.58183389605425, 0.9244912684415638]"
4922,"[10.95, 6.73, 4.37]","[[0.61, 1.61], [1.16, 2.16]]",3.53,0.5120567612963393,"[7.701843429501741, 4.505202793775735, 3.1369318343248644]"
4923,"[11.21, 11.51, 3.24]","[[1.5, 2.5], [1.63, 2.63]]",2.07,0.5415187460721581,"[8.54718693743398, 4.425034643410902, 1.0570914581411144]"
4924,"[11.57, 10.01, 3.31]","[[5.14, 6.14], [3.18, 4.18]]",0.77,0.5317348118537646,"[9.778338392110381, 0.7327670130592647, 0.7848238169656861]"
4925,"[7.86, 7.94, 4.19]","[[1.18, 2.18], [1.38, 2.38]]",3.38,0.4885388385725279,"[6.28285805958652, 1.5113033929154356, 1.599317681903468]"
4926,"[11.79, 6.74, 3.73]","[[9.23, 10.23], [2.44, 3.44]]",1.18,0.502689458694165,"[0.6381186119351878, 0.93009700495043, 0.7283462953095833]"
4927,"[11.3, 10.91, 4.01]","[[2.38, 3.38], [7.33, 8.33]]",0.54,0.5604523673399054,"[3.0674833714462464, 6.16449229432129, 2.237298003899703]"
4928,"[8.45, 7.16, 4.15]","[[2.85, 3.85], [1.7, 2.7]]",0.67,0.4839526352721065,"[1.1720668723262544, 1.7793668094200148, 1.102428247651111]"
4929,"[8.43, 7.6, 4.17]","[[2.11, 3.11], [4.75, 5.75]]",0.52,0.4909620776886158,"[2.5579814880179668, 1.2547678612488489, 3.138031068977251]"
4930,"[9.49, 7.44, 4.1]","[[5.43, 6.43], [3.5, 4.5]]",3.47,0.5000219812201558,"[7.046397713802188, 4.632634000860811, 2.9831908881564178]"
4931,"[9.53, 10.81, 3.27]","[[2.96, 3.96], [5.8, 6.8]]",2.35,0.5171412502855,"[2.7304084401722877, 2.048574009330797, 1.8221312418829567]"
4932,"[11.94, 9.87, 3.84]","[[5.88, 6.88], [1.35, 2.35]]",2.91,0.5504697029959347,"[6.711889335372958, 3.1948282928713505, 1.5088971888680227]"
4933,"[7.39, 10.88, 4.11]","[[3.51, 4.51], [0.57, 1.57]]",3.39,0.5149699404645945,"[4.998122257987017, 1.5514897164211177, 0.5839078801048511]"
4934,"[9.56, 11.39, 3.53]","[[7.31, 8.31], [7.18, 8.18]]",2.36,0.5320366436531859,"[6.243278327632856, 2.6927667891200886, 2.7519458863980595]"
4935,"[10.51, 11.4, 3.66]","[[2.95, 3.95], [2.71, 3.71]]",1.55,0.5469170497173726,"[2.982544815462117, 6.545445449726319, 1.4862060859965078]"
4936,"[11.94, 8.84, 3.19]","[[2.66, 3.66], [5.48, 6.48]]",1.15,0.5170842914645372,"[5.509817647710943, 3.097524306329484, 2.119681275826884]"
4937,"[8.53, 8.25, 4.47]","[[3.42, 4.42], [1.54, 2.54]]",3.67,0.5094047307408399,"[3.891914678338904, 7.163927791159955, 1.4707964325159302]"
4938,"[11.57, 7.31, 4.06]","[[9.13, 10.13], [2.68, 3.68]]",1.09,0.5193019600665691,"[9.422727615139486, 6.539414761575727, 3.0842033535916715]"
4939,"[7.69, 8.46, 4.28]","[[4.56, 5.56], [2.28, 3.28]]",3.05,0.4956325226819429,"[0.9274384131985686, 1.939312890385537, 1.3528530135904506]"
4940,"[7.39, 11.34, 3.55]","[[1.38, 2.38], [9.82, 10.82]]",1.87,0.5031063199617699,"[5.769610828888776, 2.6624686890725635, 1.2777723673758719]"
4941,"[11.01, 10.81, 2.66]","[[3.28, 4.28], [2.51, 3.51]]",2.06,0.5101286088845935,"[6.032117461656126, 6.566502712633737, 0.6650045921299047]"
4942,"[9.42, 9.7, 3.5]","[[0.55, 1.55], [2.67, 3.67]]",1.55,0.5112715771664434,"[8.418779506372408, 8.658232802409037, 2.346659223565371]"
4943,"[11.36, 10.88, 3.6]","[[0.81, 1.81], [1.37, 2.37]]",1.29,0.5485605291511566,"[9.505426745428865, 1.3654351910475602, 2.4076927565048156]"
4944,"[10.0, 9.27, 4.09]","[[4.36, 5.36], [2.0, 3.0]]",2.51,0.5304887909594781,"[3.7606903889989027, 3.7108709883254836, 1.3427674408196497]"
4945,"[10.86, 10.65, 4.06]","[[4.49, 5.49], [8.8, 9.8]]",2.08,0.5546434213172424,"[5.90226976611231, 8.168826218696104, 0.9030431602401876]"
4946,"[10.33, 8.0, 4.01]","[[6.29, 7.29], [5.56, 6.56]]",3.45,0.5152870170942542,"[3.654974856570951, 3.945492561861876, 1.287410373476015]"
4947,"[10.85, 9.5, 3.93]","[[8.17, 9.17], [7.67, 8.67]]",3.08,0.537961932400694,"[10.143425892431821, 5.507329604358107, 3.041666545058838]"
4948,"[10.59, 6.08, 4.43]","[[7.37, 8.37], [4.04, 5.04]]",0.85,0.4983528490568553,"[0.7364708193827778, 2.528469338406741, 0.8218714004356078]"
4949,"[11.32, 10.65, 3.98]","[[9.67, 10.67], [4.75, 5.75]]",1.93,0.5570805677421813,"[7.065970984962309, 2.1843469399641067, 2.473902580960053]"
4950,"[10.62, 6.77, 4.47]","[[4.47, 5.47], [0.73, 1.73]]",0.79,0.5118253842262581,"[3.9204560856101764, 2.262344164401844, 0.9990660524384815]"
4951,"[9.14, 8.33, 3.62]","[[3.66, 4.66], [5.13, 6.13]]",0.53,0.49447793959518394,"[2.2044668961248783, 0.9778294147746223, 2.6993491671743537]"
4952,"[8.3, 11.93, 4.11]","[[4.73, 5.73], [6.66, 7.66]]",1.48,0.5384856930598462,"[4.598201413352737, 8.906328056478955, 0.5895926390817523]"
4953,"[8.35, 8.88, 4.16]","[[4.74, 5.74], [1.53, 2.53]]",1.19,0.5071901206911259,"[7.161809527356279, 4.767086998173191, 1.7269756660311075]"
4954,"[11.53, 11.16, 2.86]","[[9.97, 10.97], [8.88, 9.88]]",1.73,0.5271234791065785,"[2.4102892717750652, 6.17256072832755, 0.5148179469974146]"
4955,"[10.84, 9.14, 3.59]","[[2.61, 3.61], [0.81, 1.81]]",2.6,0.5232781808937748,"[2.0201010851542622, 7.159700137676242, 3.030069236521401]"
4956,"[11.16, 10.32, 4.1]","[[8.22, 9.22], [1.97, 2.97]]",1.17,0.5552732146392468,"[3.0481487153363336, 6.105956313064701, 2.0779295304425283]"
4957,"[10.86, 8.96, 3.12]","[[6.5, 7.5], [4.59, 5.59]]",0.8,0.505396031522683,"[8.808010438612977, 1.3006915733197169, 2.5022708045106685]"
4958,"[8.82, 11.18, 3.16]","[[2.92, 3.92], [7.18, 8.18]]",2.56,0.5083353425381634,"[2.6994039253894813, 4.586756022579094, 2.1062256634068186]"
4959,"[6.62, 11.67, 3.29]","[[1.17, 2.17], [9.27, 10.27]]",0.86,0.4853324332931116,"[4.820894322353907, 9.326990719640605, 0.6490228416815196]"
4960,"[7.6, 8.75, 4.07]","[[4.52, 5.52], [0.53, 1.53]]",0.57,0.4924281741773645,"[5.6802629156258675, 4.86936158330143, 2.196791468091111]"
4961,"[10.43, 11.26, 3.09]","[[2.39, 3.39], [8.26, 9.26]]",0.51,0.5255431063753402,"[6.955654340289998, 0.8639716309953704, 2.3498361008991058]"
4962,"[7.32, 9.29, 4.38]","[[1.92, 2.92], [6.22, 7.22]]",2.4,0.5032402354445946,"[4.446143580873487, 1.4195466225766642, 3.1266887476224334]"
4963,"[11.31, 8.61, 3.84]","[[5.91, 6.91], [1.89, 2.89]]",2.69,0.5289272149941265,"[3.3515337453791685, 3.7409966251276896, 2.581690816786977]"
4964,"[9.84, 11.29, 3.88]","[[6.99, 7.99], [3.33, 4.33]]",1.62,0.5449753991471343,"[3.0784637482647805, 6.037518517279303, 2.9902225578910255]"
4965,"[8.52, 9.4, 3.28]","[[0.59, 1.59], [6.34, 7.34]]",1.07,0.48905473594030024,"[1.7332793475109385, 8.102051119556645, 1.9783581448742507]"
4966,"[10.98, 8.3, 3.42]","[[8.33, 9.33], [6.69, 7.69]]",0.54,0.5083637000220333,"[5.902625864236898, 3.3424096356421553, 0.917037190130398]"
4967,"[11.66, 9.29, 2.82]","[[5.37, 6.37], [5.56, 6.56]]",0.51,0.5060904769113596,"[9.941013272543657, 6.143926331010214, 0.8656936750961888]"
4968,"[8.11, 9.13, 3.71]","[[4.69, 5.69], [5.7, 6.7]]",0.74,0.4941050407537302,"[2.3899755414667396, 8.50773966701895, 2.339838923378524]"
4969,"[11.59, 11.58, 2.68]","[[7.64, 8.64], [3.74, 4.74]]",1.63,0.5245409652397885,"[8.869752176464479, 1.5904635392860011, 1.993926382868815]"
4970,"[8.61, 11.78, 4.06]","[[6.52, 7.52], [5.38, 6.38]]",0.97,0.5398153636253022,"[1.8089862706260982, 1.283103030848879, 2.4144084644719186]"
4971,"[11.79, 9.27, 4.33]","[[7.77, 8.77], [5.65, 6.65]]",3.67,0.5555211732541674,"[4.361022395790897, 8.049208445078929, 0.7214111415443742]"
4972,"[9.56, 6.63, 4.22]","[[1.53, 2.53], [4.16, 5.16]]",0.95,0.49109380662706226,"[2.078950417989418, 3.7835878140165784, 0.5481719629077026]"
4973,"[6.24, 10.21, 4.03]","[[3.87, 4.87], [2.29, 3.29]]",3.52,0.48647399825671533,"[2.2028126354044275, 2.691714171018365, 0.6836623883295796]"
4974,"[11.22, 7.98, 3.05]","[[5.29, 6.29], [5.06, 6.06]]",2.44,0.49343685278059113,"[6.824567819943811, 5.351192735509353, 1.8595361507534665]"
4975,"[8.46, 9.1, 3.36]","[[1.52, 2.52], [2.21, 3.21]]",1.92,0.48731526851498985,"[1.2130667170533393, 5.904514894230433, 1.609855468321894]"
4976,"[11.85, 8.41, 3.81]","[[4.67, 5.67], [2.8, 3.8]]",2.73,0.5306542236731101,"[6.914220702336153, 1.897351116681842, 0.8998977976534437]"
4977,"[8.43, 9.96, 3.95]","[[4.05, 5.05], [6.52, 7.52]]",1.8,0.5153778422554743,"[6.091135822291777, 5.903063091836282, 2.490381123901291]"
4978,"[10.08, 11.35, 3.04]","[[3.8, 4.8], [2.37, 3.37]]",0.52,0.5207457940843245,"[5.052795005107562, 9.22905556513415, 1.6317192182708506]"
4979,"[11.8, 6.74, 3.96]","[[9.46, 10.46], [2.58, 3.58]]",3.36,0.509541643339409,"[8.552781376919578, 4.938566649173023, 0.7765114127898167]"
4980,"[11.83, 9.02, 3.31]","[[2.15, 3.15], [5.3, 6.3]]",2.2,0.5224850117458536,"[3.152305544512508, 7.376910014049169, 1.4839386604763694]"
4981,"[10.64, 9.41, 3.97]","[[3.92, 4.92], [3.35, 4.35]]",1.51,0.5358236571188444,"[9.259578387542321, 8.622058698294412, 3.21827084855155]"
4982,"[9.56, 8.62, 3.91]","[[5.12, 6.12], [4.72, 5.72]]",0.64,0.5121168980291367,"[3.9198463516889297, 3.012409704363944, 3.020431201630694]"
4983,"[8.72, 11.16, 3.13]","[[2.06, 3.06], [0.76, 1.76]]",0.79,0.5057685044409497,"[5.533691254680324, 6.430859611492261, 1.2804618055047587]"
4984,"[10.68, 8.66, 3.8]","[[1.61, 2.61], [5.79, 6.79]]",0.72,0.5219269127449405,"[5.781490285988526, 7.394934710724943, 2.8269878909893147]"
4985,"[11.36, 10.59, 4.13]","[[6.22, 7.22], [4.85, 5.85]]",1.97,0.5610183292161104,"[1.1071896941453878, 7.061832406489042, 2.2541928618625935]"
4986,"[8.31, 9.17, 3.41]","[[3.1, 4.1], [2.71, 3.71]]",1.85,0.4878284319961237,"[3.5914257511976833, 2.5373919864587715, 2.822765218100307]"
4987,"[7.68, 10.48, 3.17]","[[1.59, 2.59], [0.5, 1.5]]",2.45,0.4857632588732125,"[4.301099816576331, 8.827433979559212, 1.4833304391933688]"
4988,"[10.33, 10.24, 2.76]","[[7.24, 8.24], [4.3, 5.3]]",1.45,0.500980433658409,"[7.986321833070189, 3.7996023845278923, 1.200769256822467]"
4989,"[11.85, 10.11, 3.46]","[[5.44, 6.44], [4.06, 5.06]]",1.89,0.540561857229774,"[7.246182016969213, 4.7766041393589225, 1.9204602648649565]"
4990,"[7.56, 8.53, 4.06]","[[0.9, 1.9], [5.9, 6.9]]",1.97,0.48867918366394014,"[1.2958237051523507, 0.5569383183452825, 3.046126915772845]"
4991,"[7.62, 10.31, 4.0]","[[2.69, 3.69], [7.56, 8.56]]",3.28,0.5092911432672806,"[3.807565646757799, 3.4691502169932993, 3.026439305270374]"
4992,"[9.87, 10.17, 2.85]","[[3.8, 4.8], [4.61, 5.61]]",0.85,0.4986855710562318,"[6.767538396778341, 3.8654315975706166, 1.1536286700608895]"
4993,"[9.21, 9.07, 3.63]","[[4.68, 5.68], [4.84, 5.84]]",1.28,0.5052611209961948,"[6.444973394785657, 6.1055760108573685, 1.2886875354807317]"
4994,"[8.89, 8.78, 4.1]","[[4.93, 5.93], [2.11, 3.11]]",0.9,0.5113468347349734,"[3.7782787022894113, 4.481319021445906, 2.2797095659411686]"
4995,"[7.74, 10.18, 4.46]","[[1.1, 2.1], [3.31, 4.31]]",2.42,0.5219141353229014,"[1.0560188225602696, 0.9040403460716446, 3.1937794442767076]"
4996,"[9.09, 10.28, 2.82]","[[3.57, 4.57], [3.53, 4.53]]",1.83,0.48940958761215225,"[5.912704343669709, 2.7992888919463366, 0.878465495331739]"
4997,"[6.54, 10.26, 4.45]","[[3.78, 4.78], [8.52, 9.52]]",1.47,0.503522131221059,"[5.487079885246468, 3.16142917000099, 3.083778271209559]"
4998,"[6.8, 9.82, 4.17]","[[4.86, 5.86], [3.64, 4.64]]",1.34,0.49563667842140535,"[2.703868393322041, 3.552478904216773, 0.7486006491282895]"
4999,"[11.7, 11.27, 2.87]","[[1.71, 2.71], [5.68, 6.68]]",1.54,0.5302778353768277,"[5.817896295905853, 4.90500410961408, 1.6108839031952797]"
5000,"[9.91, 10.6, 4.37]","[[5.94, 6.94], [2.99, 3.99]]",3.65,0.5520838487473215,"[2.601603634332502, 0.5528080959419036, 2.1987723736356015]"
5001,"[7.58, 10.0, 4.15]","[[0.73, 1.73], [7.74, 8.74]]",3.04,0.5094064986094781,"[5.954654360444902, 1.6049306908829903, 1.9060711886642763]"
5002,"[10.99, 7.4, 4.48]","[[8.17, 9.17], [2.12, 3.12]]",2.88,0.5259919307996788,"[10.010498337589963, 4.269383736314257, 0.9207207759788691]"
5003,"[10.57, 6.78, 4.32]","[[1.14, 2.14], [3.21, 4.21]]",3.11,0.5076049912772445,"[5.8130540783000635, 4.391466271897439, 2.655532278261923]"
5004,"[11.39, 9.81, 3.88]","[[9.43, 10.43], [6.5, 7.5]]",2.68,0.5456263588338466,"[10.325312991668737, 1.7696210941969945, 1.6401759306624677]"
5005,"[9.03, 7.61, 3.9]","[[4.26, 5.26], [4.6, 5.6]]",2.93,0.49131562366875026,"[3.3573948082318057, 5.265578493884909, 1.3446046696851832]"
5006,"[8.3, 8.22, 4.12]","[[5.51, 6.51], [2.12, 3.12]]",3.23,0.4967002527468073,"[3.804506637566981, 7.354949795678746, 3.0755660572565624]"
5007,"[10.0, 10.16, 3.75]","[[6.45, 7.45], [0.63, 1.63]]",2.98,0.5310404936756611,"[6.4115248874200415, 7.327931789363703, 2.6653307078515467]"
5008,"[6.72, 11.7, 3.78]","[[4.87, 5.87], [4.56, 5.56]]",1.85,0.5029922030056752,"[4.582674134852908, 3.6453567076886984, 0.5938448593374057]"
5009,"[7.65, 11.97, 3.57]","[[5.54, 6.54], [5.33, 6.33]]",2.26,0.5137501884347776,"[5.074674875982033, 9.414383578340606, 2.3538503792404804]"
5010,"[10.38, 8.12, 3.87]","[[8.67, 9.67], [1.56, 2.56]]",2.91,0.5135007304208568,"[1.410844110328741, 6.013760994325159, 1.5721274377740577]"
5011,"[10.36, 11.38, 3.49]","[[3.75, 4.75], [8.54, 9.54]]",0.67,0.5397251355511361,"[2.9404772369556733, 9.57956150381003, 2.2871863554093763]"
5012,"[11.02, 11.53, 2.53]","[[3.2, 4.2], [4.85, 5.85]]",2.01,0.5118541699764336,"[8.878782500445974, 5.290561668701356, 1.7459255896559152]"
5013,"[11.31, 8.9, 4.07]","[[5.3, 6.3], [1.92, 2.92]]",1.8,0.539236225406853,"[6.213174923394227, 5.943750830152714, 2.0371533381844174]"
5014,"[7.78, 11.99, 3.02]","[[5.19, 6.19], [2.33, 3.33]]",1.04,0.496949487991879,"[1.8013227298138532, 4.076333776171676, 0.9891973899071382]"
5015,"[10.34, 9.51, 4.28]","[[7.65, 8.65], [2.99, 3.99]]",3.37,0.5422776544242125,"[0.5679308859554, 4.35350888344374, 2.1861585345903074]"
5016,"[6.98, 10.44, 3.75]","[[4.76, 5.76], [5.84, 6.84]]",0.59,0.493512669144452,"[4.519848752718855, 1.1492034477052733, 3.201207702350627]"
5017,"[7.83, 10.43, 4.46]","[[3.95, 4.95], [3.5, 4.5]]",3.71,0.5259590415911203,"[3.822033986388723, 6.286419290738287, 2.0456070166980096]"
5018,"[9.29, 9.3, 3.89]","[[1.44, 2.44], [7.06, 8.06]]",2.38,0.516876548607054,"[1.6507036614477726, 3.7851606175916745, 2.1502128326886356]"
5019,"[10.94, 10.55, 2.58]","[[3.81, 4.81], [8.47, 9.47]]",0.58,0.503211266774532,"[6.553823435844648, 5.744215392092469, 0.5292049614862057]"
5020,"[7.35, 11.41, 4.31]","[[5.24, 6.24], [2.1, 3.1]]",3.7,0.5250930659524168,"[4.942642034287616, 10.081600233623416, 1.7738642435515033]"
5021,"[11.93, 8.89, 3.23]","[[4.17, 5.17], [7.07, 8.07]]",2.02,0.5190336290126312,"[2.2882455862958757, 7.701454297613832, 2.404182221209609]"
5022,"[10.05, 11.5, 4.3]","[[6.03, 7.03], [8.59, 9.59]]",2.75,0.5610464129993236,"[1.2629024347156594, 2.5708425688396, 1.2574868038974243]"
5023,"[10.93, 8.1, 3.21]","[[3.09, 4.09], [6.41, 7.41]]",1.43,0.4979386554406384,"[0.7752393472499057, 5.318013699544405, 1.6035646270494066]"
5024,"[9.65, 11.47, 4.4]","[[2.5, 3.5], [3.91, 4.91]]",0.89,0.5587612860101244,"[2.5884633383112634, 8.369943288252092, 3.59238188381815]"
5025,"[6.29, 11.57, 4.38]","[[3.97, 4.97], [7.66, 8.66]]",0.65,0.5108991098742908,"[0.6223321754310243, 4.748176963919808, 0.5899445628198974]"
5026,"[11.46, 8.3, 4.01]","[[1.88, 2.88], [4.48, 5.48]]",1.17,0.5311658414831831,"[4.264730832809128, 5.891568005116568, 3.2773060536820293]"
5027,"[10.38, 10.93, 4.25]","[[6.24, 7.24], [6.68, 7.68]]",2.73,0.5576336758332379,"[2.3503697237577335, 8.952345531231563, 0.593480402918229]"
5028,"[11.13, 7.14, 3.94]","[[3.95, 4.95], [4.3, 5.3]]",0.66,0.5088792954634788,"[5.535238159567684, 4.340040938596287, 0.8598869612348514]"
5029,"[6.88, 8.67, 4.31]","[[4.22, 5.22], [3.17, 4.17]]",1.68,0.48662204952683785,"[1.0148648287803348, 4.703486791561564, 3.2877644451713164]"
5030,"[8.57, 8.34, 3.85]","[[3.54, 4.54], [6.76, 7.76]]",2.21,0.49429797653805374,"[3.3232880650394607, 4.754019490845037, 0.9922723626004595]"
5031,"[10.32, 10.63, 3.84]","[[1.98, 2.98], [6.0, 7.0]]",0.88,0.5423814884073253,"[3.6806428176622106, 8.049546500316664, 3.206487627973793]"
5032,"[10.23, 9.32, 3.63]","[[6.41, 7.41], [5.45, 6.45]]",2.03,0.520191524486586,"[7.522016642953684, 4.413110735504991, 1.3986572569453188]"
5033,"[7.23, 10.51, 3.31]","[[2.49, 3.49], [6.9, 7.9]]",2.04,0.48414794184560794,"[3.0986044562707935, 4.435971002156235, 2.394351794749486]"
5034,"[11.84, 10.57, 3.89]","[[9.25, 10.25], [4.87, 5.87]]",2.45,0.5587178356652092,"[3.135414338142353, 8.954018641118736, 2.3654867419890295]"
5035,"[8.51, 9.54, 3.53]","[[5.72, 6.72], [7.5, 8.5]]",1.0,0.4988856864458915,"[7.768075129708649, 1.5006976435852835, 0.5438700295285576]"
5036,"[8.25, 10.21, 3.99]","[[0.7, 1.7], [6.47, 7.47]]",1.84,0.5168776724441319,"[7.216550528850761, 1.0982544135631527, 2.8757884172839905]"
5037,"[7.61, 8.46, 4.49]","[[5.7, 6.7], [1.01, 2.01]]",1.87,0.49986035381135907,"[6.3823848490207995, 5.572039440482412, 2.146962725068489]"
5038,"[10.15, 9.7, 2.76]","[[3.26, 4.26], [7.99, 8.99]]",1.93,0.49287818323098054,"[4.048150182324761, 8.4947369845538, 1.6203877799884734]"
5039,"[11.91, 10.21, 3.52]","[[4.74, 5.74], [5.79, 6.79]]",1.9,0.5441848434324329,"[4.1502591353678415, 5.221030601498732, 1.8410447843966646]"
5040,"[9.88, 11.91, 3.55]","[[1.19, 2.19], [9.97, 10.97]]",1.63,0.54143323537263,"[3.38562106079459, 1.9299382671482797, 2.9852712823204386]"
5041,"[11.94, 7.97, 3.12]","[[1.23, 2.23], [2.8, 3.8]]",1.47,0.5028804829740554,"[9.297565924216961, 3.650741297087798, 1.9538312869448462]"
5042,"[11.41, 7.3, 3.44]","[[8.03, 9.03], [3.06, 4.06]]",1.33,0.4988634062486521,"[8.025896118016904, 4.640726736540466, 1.7689592485877694]"
5043,"[11.86, 9.57, 2.63]","[[8.2, 9.2], [5.19, 6.19]]",1.02,0.5034876175766597,"[5.101091784645374, 4.167254203977232, 1.817571700160943]"
5044,"[8.58, 11.09, 3.75]","[[3.27, 4.27], [1.97, 2.97]]",1.99,0.523637026448652,"[6.519948964758337, 9.040205476651508, 0.6726415107548441]"
5045,"[9.57, 8.54, 3.85]","[[0.92, 1.92], [4.44, 5.44]]",3.12,0.5094359398733308,"[7.362683020418554, 6.835437642629142, 2.259382301293452]"
5046,"[9.96, 8.73, 4.06]","[[3.12, 4.12], [1.21, 2.21]]",2.6,0.5224279000836803,"[8.476234669260222, 1.1654100389628084, 0.6749740506306428]"
5047,"[8.91, 10.43, 4.21]","[[1.61, 2.61], [7.13, 8.13]]",0.57,0.5340354681577593,"[7.646197190783436, 5.874493138863304, 3.441161762557204]"
5048,"[8.15, 9.04, 3.53]","[[4.95, 5.95], [7.46, 8.46]]",1.13,0.4879261935968222,"[2.898370869291191, 7.994734926843716, 0.9694157943388944]"
5049,"[9.02, 10.53, 3.54]","[[3.09, 4.09], [2.51, 3.51]]",1.27,0.5169259243958362,"[3.033851511935261, 3.0526395409619376, 2.298958146367924]"
5050,"[9.04, 11.11, 2.77]","[[3.01, 4.01], [7.84, 8.84]]",1.18,0.49553418720497666,"[7.890995105325742, 6.089522977136606, 1.9936565511276505]"
5051,"[11.27, 9.13, 4.07]","[[5.07, 6.07], [1.44, 2.44]]",2.99,0.5417171667294627,"[4.123841747940526, 4.984726195913514, 0.7821935505952613]"
5052,"[9.76, 10.69, 3.15]","[[5.81, 6.81], [5.62, 6.62]]",0.81,0.5143518999329183,"[2.6336252990814346, 4.494736400222345, 1.6593187095912756]"
5053,"[10.39, 10.39, 3.46]","[[1.23, 2.23], [5.77, 6.77]]",2.2,0.5287998704158542,"[0.5688300403497856, 8.346396414525625, 2.664643492060219]"
5054,"[6.71, 9.1, 4.22]","[[4.91, 5.91], [2.24, 3.24]]",3.24,0.4868798544974574,"[5.000862605385526, 1.3374547000190504, 3.210520111026684]"
5055,"[9.29, 7.2, 3.99]","[[2.18, 3.18], [2.57, 3.57]]",3.14,0.4908434875890312,"[2.2889758484258467, 5.55873536536525, 3.376504111529058]"
